1.000000,0.000000
1.500000,0.866025
2.000000,0.000000
3.000000,0.000000
3.500000,0.866025
3.000000,1.732051
4.000000,1.732051
4.500000,2.598076
5.000000,1.732051
6.000000,1.732051
5.500000,0.866025
6.000000,0.000000
7.000000,0.000000
7.500000,0.866025
8.000000,0.000000
9.000000,0.000000
9.500000,0.866025
9.000000,1.732051
10.000000,1.732051
10.500000,2.598076
10.000000,3.464102
9.000000,3.464102
9.500000,4.330127
9.000000,5.196152
10.000000,5.196152
10.500000,6.062178
11.000000,5.196152
12.000000,5.196152
12.500000,6.062178
12.000000,6.928203
13.000000,6.928203
13.500000,7.794229
14.000000,6.928203
15.000000,6.928203
14.500000,6.062178
15.000000,5.196152
16.000000,5.196152
16.500000,6.062178
17.000000,5.196152
18.000000,5.196152
17.500000,4.330127
18.000000,3.464102
17.000000,3.464102
16.500000,2.598076
17.000000,1.732051
18.000000,1.732051
17.500000,0.866025
18.000000,0.000000
19.000000,0.000000
19.500000,0.866025
20.000000,0.000000
21.000000,0.000000
21.500000,0.866025
21.000000,1.732051
22.000000,1.732051
22.500000,2.598076
23.000000,1.732051
24.000000,1.732051
23.500000,0.866025
24.000000,0.000000
25.000000,0.000000
25.500000,0.866025
26.000000,0.000000
27.000000,0.000000
27.500000,0.866025
27.000000,1.732051
28.000000,1.732051
28.500000,2.598076
28.000000,3.464102
27.000000,3.464102
27.500000,4.330127
27.000000,5.196152
28.000000,5.196152
28.500000,6.062178
29.000000,5.196152
30.000000,5.196152
30.500000,6.062178
30.000000,6.928203
31.000000,6.928203
31.500000,7.794229
31.000000,8.660254
30.000000,8.660254
30.500000,9.526279
30.000000,10.392305
29.000000,10.392305
28.500000,9.526279
28.000000,10.392305
27.000000,10.392305
27.500000,11.258330
27.000000,12.124356
28.000000,12.124356
28.500000,12.990381
28.000000,13.856406
27.000000,13.856406
27.500000,14.722432
27.000000,15.588457
28.000000,15.588457
28.500000,16.454483
29.000000,15.588457
30.000000,15.588457
30.500000,16.454483
30.000000,17.320508
31.000000,17.320508
31.500000,18.186533
32.000000,17.320508
33.000000,17.320508
32.500000,16.454483
33.000000,15.588457
34.000000,15.588457
34.500000,16.454483
35.000000,15.588457
36.000000,15.588457
36.500000,16.454483
36.000000,17.320508
37.000000,17.320508
37.500000,18.186533
37.000000,19.052559
36.000000,19.052559
36.500000,19.918584
36.000000,20.784610
37.000000,20.784610
37.500000,21.650635
38.000000,20.784610
39.000000,20.784610
39.500000,21.650635
39.000000,22.516660
40.000000,22.516660
40.500000,23.382686
41.000000,22.516660
42.000000,22.516660
41.500000,21.650635
42.000000,20.784610
43.000000,20.784610
43.500000,21.650635
44.000000,20.784610
45.000000,20.784610
44.500000,19.918584
45.000000,19.052559
44.000000,19.052559
43.500000,18.186533
44.000000,17.320508
45.000000,17.320508
44.500000,16.454483
45.000000,15.588457
46.000000,15.588457
46.500000,16.454483
47.000000,15.588457
48.000000,15.588457
48.500000,16.454483
48.000000,17.320508
49.000000,17.320508
49.500000,18.186533
50.000000,17.320508
51.000000,17.320508
50.500000,16.454483
51.000000,15.588457
52.000000,15.588457
52.500000,16.454483
53.000000,15.588457
54.000000,15.588457
53.500000,14.722432
54.000000,13.856406
53.000000,13.856406
52.500000,12.990381
53.000000,12.124356
54.000000,12.124356
53.500000,11.258330
54.000000,10.392305
53.000000,10.392305
52.500000,9.526279
52.000000,10.392305
51.000000,10.392305
50.500000,9.526279
51.000000,8.660254
50.000000,8.660254
49.500000,7.794229
50.000000,6.928203
51.000000,6.928203
50.500000,6.062178
51.000000,5.196152
52.000000,5.196152
52.500000,6.062178
53.000000,5.196152
54.000000,5.196152
53.500000,4.330127
54.000000,3.464102
53.000000,3.464102
52.500000,2.598076
53.000000,1.732051
54.000000,1.732051
53.500000,0.866025
54.000000,0.000000
55.000000,0.000000
55.500000,0.866025
56.000000,0.000000
57.000000,0.000000
57.500000,0.866025
57.000000,1.732051
58.000000,1.732051
58.500000,2.598076
59.000000,1.732051
60.000000,1.732051
59.500000,0.866025
60.000000,0.000000
61.000000,0.000000
61.500000,0.866025
62.000000,0.000000
63.000000,0.000000
63.500000,0.866025
63.000000,1.732051
64.000000,1.732051
64.500000,2.598076
64.000000,3.464102
63.000000,3.464102
63.500000,4.330127
63.000000,5.196152
64.000000,5.196152
64.500000,6.062178
65.000000,5.196152
66.000000,5.196152
66.500000,6.062178
66.000000,6.928203
67.000000,6.928203
67.500000,7.794229
68.000000,6.928203
69.000000,6.928203
68.500000,6.062178
69.000000,5.196152
70.000000,5.196152
70.500000,6.062178
71.000000,5.196152
72.000000,5.196152
71.500000,4.330127
72.000000,3.464102
71.000000,3.464102
70.500000,2.598076
71.000000,1.732051
72.000000,1.732051
71.500000,0.866025
72.000000,0.000000
73.000000,0.000000
73.500000,0.866025
74.000000,0.000000
75.000000,0.000000
75.500000,0.866025
75.000000,1.732051
76.000000,1.732051
76.500000,2.598076
77.000000,1.732051
78.000000,1.732051
77.500000,0.866025
78.000000,0.000000
79.000000,0.000000
79.500000,0.866025
80.000000,0.000000
81.000000,0.000000
81.500000,0.866025
81.000000,1.732051
82.000000,1.732051
82.500000,2.598076
82.000000,3.464102
81.000000,3.464102
81.500000,4.330127
81.000000,5.196152
82.000000,5.196152
82.500000,6.062178
83.000000,5.196152
84.000000,5.196152
84.500000,6.062178
84.000000,6.928203
85.000000,6.928203
85.500000,7.794229
85.000000,8.660254
84.000000,8.660254
84.500000,9.526279
84.000000,10.392305
83.000000,10.392305
82.500000,9.526279
82.000000,10.392305
81.000000,10.392305
81.500000,11.258330
81.000000,12.124356
82.000000,12.124356
82.500000,12.990381
82.000000,13.856406
81.000000,13.856406
81.500000,14.722432
81.000000,15.588457
82.000000,15.588457
82.500000,16.454483
83.000000,15.588457
84.000000,15.588457
84.500000,16.454483
84.000000,17.320508
85.000000,17.320508
85.500000,18.186533
86.000000,17.320508
87.000000,17.320508
86.500000,16.454483
87.000000,15.588457
88.000000,15.588457
88.500000,16.454483
89.000000,15.588457
90.000000,15.588457
90.500000,16.454483
90.000000,17.320508
91.000000,17.320508
91.500000,18.186533
91.000000,19.052559
90.000000,19.052559
90.500000,19.918584
90.000000,20.784610
91.000000,20.784610
91.500000,21.650635
92.000000,20.784610
93.000000,20.784610
93.500000,21.650635
93.000000,22.516660
94.000000,22.516660
94.500000,23.382686
94.000000,24.248711
93.000000,24.248711
93.500000,25.114737
93.000000,25.980762
92.000000,25.980762
91.500000,25.114737
91.000000,25.980762
90.000000,25.980762
90.500000,26.846788
90.000000,27.712813
91.000000,27.712813
91.500000,28.578838
91.000000,29.444864
90.000000,29.444864
90.500000,30.310889
90.000000,31.176915
89.000000,31.176915
88.500000,30.310889
88.000000,31.176915
87.000000,31.176915
86.500000,30.310889
87.000000,29.444864
86.000000,29.444864
85.500000,28.578838
85.000000,29.444864
84.000000,29.444864
84.500000,30.310889
84.000000,31.176915
83.000000,31.176915
82.500000,30.310889
82.000000,31.176915
81.000000,31.176915
81.500000,32.042940
81.000000,32.908965
82.000000,32.908965
82.500000,33.774991
82.000000,34.641016
81.000000,34.641016
81.500000,35.507042
81.000000,36.373067
82.000000,36.373067
82.500000,37.239092
83.000000,36.373067
84.000000,36.373067
84.500000,37.239092
84.000000,38.105118
85.000000,38.105118
85.500000,38.971143
85.000000,39.837169
84.000000,39.837169
84.500000,40.703194
84.000000,41.569219
83.000000,41.569219
82.500000,40.703194
82.000000,41.569219
81.000000,41.569219
81.500000,42.435245
81.000000,43.301270
82.000000,43.301270
82.500000,44.167296
82.000000,45.033321
81.000000,45.033321
81.500000,45.899346
81.000000,46.765372
82.000000,46.765372
82.500000,47.631397
83.000000,46.765372
84.000000,46.765372
84.500000,47.631397
84.000000,48.497423
85.000000,48.497423
85.500000,49.363448
86.000000,48.497423
87.000000,48.497423
86.500000,47.631397
87.000000,46.765372
88.000000,46.765372
88.500000,47.631397
89.000000,46.765372
90.000000,46.765372
90.500000,47.631397
90.000000,48.497423
91.000000,48.497423
91.500000,49.363448
91.000000,50.229473
90.000000,50.229473
90.500000,51.095499
90.000000,51.961524
91.000000,51.961524
91.500000,52.827550
92.000000,51.961524
93.000000,51.961524
93.500000,52.827550
93.000000,53.693575
94.000000,53.693575
94.500000,54.559600
95.000000,53.693575
96.000000,53.693575
95.500000,52.827550
96.000000,51.961524
97.000000,51.961524
97.500000,52.827550
98.000000,51.961524
99.000000,51.961524
98.500000,51.095499
99.000000,50.229473
98.000000,50.229473
97.500000,49.363448
98.000000,48.497423
99.000000,48.497423
98.500000,47.631397
99.000000,46.765372
100.000000,46.765372
100.500000,47.631397
101.000000,46.765372
102.000000,46.765372
102.500000,47.631397
102.000000,48.497423
103.000000,48.497423
103.500000,49.363448
104.000000,48.497423
105.000000,48.497423
104.500000,47.631397
105.000000,46.765372
106.000000,46.765372
106.500000,47.631397
107.000000,46.765372
108.000000,46.765372
108.500000,47.631397
108.000000,48.497423
109.000000,48.497423
109.500000,49.363448
109.000000,50.229473
108.000000,50.229473
108.500000,51.095499
108.000000,51.961524
109.000000,51.961524
109.500000,52.827550
110.000000,51.961524
111.000000,51.961524
111.500000,52.827550
111.000000,53.693575
112.000000,53.693575
112.500000,54.559600
112.000000,55.425626
111.000000,55.425626
111.500000,56.291651
111.000000,57.157677
110.000000,57.157677
109.500000,56.291651
109.000000,57.157677
108.000000,57.157677
108.500000,58.023702
108.000000,58.889727
109.000000,58.889727
109.500000,59.755753
109.000000,60.621778
108.000000,60.621778
108.500000,61.487804
108.000000,62.353829
109.000000,62.353829
109.500000,63.219854
110.000000,62.353829
111.000000,62.353829
111.500000,63.219854
111.000000,64.085880
112.000000,64.085880
112.500000,64.951905
113.000000,64.085880
114.000000,64.085880
113.500000,63.219854
114.000000,62.353829
115.000000,62.353829
115.500000,63.219854
116.000000,62.353829
117.000000,62.353829
117.500000,63.219854
117.000000,64.085880
118.000000,64.085880
118.500000,64.951905
118.000000,65.817931
117.000000,65.817931
117.500000,66.683956
117.000000,67.549981
118.000000,67.549981
118.500000,68.416007
119.000000,67.549981
120.000000,67.549981
120.500000,68.416007
120.000000,69.282032
121.000000,69.282032
121.500000,70.148058
122.000000,69.282032
123.000000,69.282032
122.500000,68.416007
123.000000,67.549981
124.000000,67.549981
124.500000,68.416007
125.000000,67.549981
126.000000,67.549981
125.500000,66.683956
126.000000,65.817931
125.000000,65.817931
124.500000,64.951905
125.000000,64.085880
126.000000,64.085880
125.500000,63.219854
126.000000,62.353829
127.000000,62.353829
127.500000,63.219854
128.000000,62.353829
129.000000,62.353829
129.500000,63.219854
129.000000,64.085880
130.000000,64.085880
130.500000,64.951905
131.000000,64.085880
132.000000,64.085880
131.500000,63.219854
132.000000,62.353829
133.000000,62.353829
133.500000,63.219854
134.000000,62.353829
135.000000,62.353829
134.500000,61.487804
135.000000,60.621778
134.000000,60.621778
133.500000,59.755753
134.000000,58.889727
135.000000,58.889727
134.500000,58.023702
135.000000,57.157677
134.000000,57.157677
133.500000,56.291651
133.000000,57.157677
132.000000,57.157677
131.500000,56.291651
132.000000,55.425626
131.000000,55.425626
130.500000,54.559600
131.000000,53.693575
132.000000,53.693575
131.500000,52.827550
132.000000,51.961524
133.000000,51.961524
133.500000,52.827550
134.000000,51.961524
135.000000,51.961524
134.500000,51.095499
135.000000,50.229473
134.000000,50.229473
133.500000,49.363448
134.000000,48.497423
135.000000,48.497423
134.500000,47.631397
135.000000,46.765372
136.000000,46.765372
136.500000,47.631397
137.000000,46.765372
138.000000,46.765372
138.500000,47.631397
138.000000,48.497423
139.000000,48.497423
139.500000,49.363448
140.000000,48.497423
141.000000,48.497423
140.500000,47.631397
141.000000,46.765372
142.000000,46.765372
142.500000,47.631397
143.000000,46.765372
144.000000,46.765372
144.500000,47.631397
144.000000,48.497423
145.000000,48.497423
145.500000,49.363448
145.000000,50.229473
144.000000,50.229473
144.500000,51.095499
144.000000,51.961524
145.000000,51.961524
145.500000,52.827550
146.000000,51.961524
147.000000,51.961524
147.500000,52.827550
147.000000,53.693575
148.000000,53.693575
148.500000,54.559600
149.000000,53.693575
150.000000,53.693575
149.500000,52.827550
150.000000,51.961524
151.000000,51.961524
151.500000,52.827550
152.000000,51.961524
153.000000,51.961524
152.500000,51.095499
153.000000,50.229473
152.000000,50.229473
151.500000,49.363448
152.000000,48.497423
153.000000,48.497423
152.500000,47.631397
153.000000,46.765372
154.000000,46.765372
154.500000,47.631397
155.000000,46.765372
156.000000,46.765372
156.500000,47.631397
156.000000,48.497423
157.000000,48.497423
157.500000,49.363448
158.000000,48.497423
159.000000,48.497423
158.500000,47.631397
159.000000,46.765372
160.000000,46.765372
160.500000,47.631397
161.000000,46.765372
162.000000,46.765372
161.500000,45.899346
162.000000,45.033321
161.000000,45.033321
160.500000,44.167296
161.000000,43.301270
162.000000,43.301270
161.500000,42.435245
162.000000,41.569219
161.000000,41.569219
160.500000,40.703194
160.000000,41.569219
159.000000,41.569219
158.500000,40.703194
159.000000,39.837169
158.000000,39.837169
157.500000,38.971143
158.000000,38.105118
159.000000,38.105118
158.500000,37.239092
159.000000,36.373067
160.000000,36.373067
160.500000,37.239092
161.000000,36.373067
162.000000,36.373067
161.500000,35.507042
162.000000,34.641016
161.000000,34.641016
160.500000,33.774991
161.000000,32.908965
162.000000,32.908965
161.500000,32.042940
162.000000,31.176915
161.000000,31.176915
160.500000,30.310889
160.000000,31.176915
159.000000,31.176915
158.500000,30.310889
159.000000,29.444864
158.000000,29.444864
157.500000,28.578838
157.000000,29.444864
156.000000,29.444864
156.500000,30.310889
156.000000,31.176915
155.000000,31.176915
154.500000,30.310889
154.000000,31.176915
153.000000,31.176915
152.500000,30.310889
153.000000,29.444864
152.000000,29.444864
151.500000,28.578838
152.000000,27.712813
153.000000,27.712813
152.500000,26.846788
153.000000,25.980762
152.000000,25.980762
151.500000,25.114737
151.000000,25.980762
150.000000,25.980762
149.500000,25.114737
150.000000,24.248711
149.000000,24.248711
148.500000,23.382686
149.000000,22.516660
150.000000,22.516660
149.500000,21.650635
150.000000,20.784610
151.000000,20.784610
151.500000,21.650635
152.000000,20.784610
153.000000,20.784610
152.500000,19.918584
153.000000,19.052559
152.000000,19.052559
151.500000,18.186533
152.000000,17.320508
153.000000,17.320508
152.500000,16.454483
153.000000,15.588457
154.000000,15.588457
154.500000,16.454483
155.000000,15.588457
156.000000,15.588457
156.500000,16.454483
156.000000,17.320508
157.000000,17.320508
157.500000,18.186533
158.000000,17.320508
159.000000,17.320508
158.500000,16.454483
159.000000,15.588457
160.000000,15.588457
160.500000,16.454483
161.000000,15.588457
162.000000,15.588457
161.500000,14.722432
162.000000,13.856406
161.000000,13.856406
160.500000,12.990381
161.000000,12.124356
162.000000,12.124356
161.500000,11.258330
162.000000,10.392305
161.000000,10.392305
160.500000,9.526279
160.000000,10.392305
159.000000,10.392305
158.500000,9.526279
159.000000,8.660254
158.000000,8.660254
157.500000,7.794229
158.000000,6.928203
159.000000,6.928203
158.500000,6.062178
159.000000,5.196152
160.000000,5.196152
160.500000,6.062178
161.000000,5.196152
162.000000,5.196152
161.500000,4.330127
162.000000,3.464102
161.000000,3.464102
160.500000,2.598076
161.000000,1.732051
162.000000,1.732051
161.500000,0.866025
162.000000,0.000000
163.000000,0.000000
163.500000,0.866025
164.000000,0.000000
165.000000,0.000000
165.500000,0.866025
165.000000,1.732051
166.000000,1.732051
166.500000,2.598076
167.000000,1.732051
168.000000,1.732051
167.500000,0.866025
168.000000,0.000000
169.000000,0.000000
169.500000,0.866025
170.000000,0.000000
171.000000,0.000000
171.500000,0.866025
171.000000,1.732051
172.000000,1.732051
172.500000,2.598076
172.000000,3.464102
171.000000,3.464102
171.500000,4.330127
171.000000,5.196152
172.000000,5.196152
172.500000,6.062178
173.000000,5.196152
174.000000,5.196152
174.500000,6.062178
174.000000,6.928203
175.000000,6.928203
175.500000,7.794229
176.000000,6.928203
177.000000,6.928203
176.500000,6.062178
177.000000,5.196152
178.000000,5.196152
178.500000,6.062178
179.000000,5.196152
180.000000,5.196152
179.500000,4.330127
180.000000,3.464102
179.000000,3.464102
178.500000,2.598076
179.000000,1.732051
180.000000,1.732051
179.500000,0.866025
180.000000,-0.000000
181.000000,-0.000000
181.500000,0.866025
182.000000,-0.000000
183.000000,-0.000000
183.500000,0.866025
183.000000,1.732051
184.000000,1.732051
184.500000,2.598076
185.000000,1.732051
186.000000,1.732051
185.500000,0.866025
186.000000,-0.000000
187.000000,-0.000000
187.500000,0.866025
188.000000,-0.000000
189.000000,-0.000000
189.500000,0.866025
189.000000,1.732051
190.000000,1.732051
190.500000,2.598076
190.000000,3.464102
189.000000,3.464102
189.500000,4.330127
189.000000,5.196152
190.000000,5.196152
190.500000,6.062178
191.000000,5.196152
192.000000,5.196152
192.500000,6.062178
192.000000,6.928203
193.000000,6.928203
193.500000,7.794229
193.000000,8.660254
192.000000,8.660254
192.500000,9.526279
192.000000,10.392305
191.000000,10.392305
190.500000,9.526279
190.000000,10.392305
189.000000,10.392305
189.500000,11.258330
189.000000,12.124356
190.000000,12.124356
190.500000,12.990381
190.000000,13.856406
189.000000,13.856406
189.500000,14.722432
189.000000,15.588457
190.000000,15.588457
190.500000,16.454483
191.000000,15.588457
192.000000,15.588457
192.500000,16.454483
192.000000,17.320508
193.000000,17.320508
193.500000,18.186533
194.000000,17.320508
195.000000,17.320508
194.500000,16.454483
195.000000,15.588457
196.000000,15.588457
196.500000,16.454483
197.000000,15.588457
198.000000,15.588457
198.500000,16.454483
198.000000,17.320508
199.000000,17.320508
199.500000,18.186533
199.000000,19.052559
198.000000,19.052559
198.500000,19.918584
198.000000,20.784610
199.000000,20.784610
199.500000,21.650635
200.000000,20.784610
201.000000,20.784610
201.500000,21.650635
201.000000,22.516660
202.000000,22.516660
202.500000,23.382686
203.000000,22.516660
204.000000,22.516660
203.500000,21.650635
204.000000,20.784610
205.000000,20.784610
205.500000,21.650635
206.000000,20.784610
207.000000,20.784610
206.500000,19.918584
207.000000,19.052559
206.000000,19.052559
205.500000,18.186533
206.000000,17.320508
207.000000,17.320508
206.500000,16.454483
207.000000,15.588457
208.000000,15.588457
208.500000,16.454483
209.000000,15.588457
210.000000,15.588457
210.500000,16.454483
210.000000,17.320508
211.000000,17.320508
